TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
f_f004934,강릉고전한옥펜션,0,3,Y,,,9,,,강원특별자치도 강릉시 난곡길 7-8,강원특별자치도 강릉시 난곡동 112,,,,5,480000,
f_f004939,수향모텔,1,2,Y,,,3,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-07-25 16:38,3,39000,춘천 수향
f_f005002,오대산힐링타운 물빛동,0,3,Y,,,2,,,강원특별자치도 평창군 진부면 오대산로 99,강원특별자치도 평창군 진부면 간평리 109-40,,,,5,80000,
f_f005005,한화리조트 경주,1,4,Y,,,4,,경주 에톤,경북 경주시 보문로 182-27,,3305021.0,4713014000.0,2023-08-01 11:11,1,172000,숙박비
f_f005016,잎새달스므날,1,6,Y,,,2,,에어비앤비,,,,,2023-07-25 11:41,1,44630,숙박비 
f_f005019,비너스모텔,1,2,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-08-17 18:08,3,0,비너스-숙박비
f_f005019,성주막창 대명점,0,2,N,,,2,,,대구 남구 대명로 3,대구 남구 대명동 1591-15,,,,1,0,
f_f005048,미드나잇 인 경주,0,7,Y,,,1,,,경북 경주시 원화로 285-4,경북 경주시 성동동 76,,,,5,35000,
f_f005052,더화이트호텔 앤 리조트,1,4,Y,,,4,,평창 더화이트호텔 앤리조트,강원특별자치도 평창군 봉평면 태기로 228-95,강원특별자치도 평창군 봉평면 면온리 922,3228037.0,5176034025.0,2023-03-15 00:00,1,0,주니어스위트-숙박비
f_f005053,두번째벚꽃,0,3,Y,,,2,,,경남 하동군 화개면 화개로 360,경남 하동군 화개면 삼신리 110-4,,,,1,250000,
f_f005054,준호텔,0,2,Y,,,2,,,경남 합천군 대양면 동부로 64-88,경남 합천군 대양면 정양리 86-3,,,,1,54000,
f_f005064,한화리조트 설악쏘라노,1,4,Y,,,3,,한화호텔앤드리조트(주),서울 중구 통일로 92,서울 중구 순화동 1-170,3000008.0,1114016800.0,2023-08-27 11:11,3,150000,숙박비
f_f005080,해운대푸르지오시티,1,7,Y,,,2,,에어비앤비,,,,,2023-08-01 00:00,1,138635,숙박비
f_f005085,Y1펜션,1,3,Y,,,5,,사천Y1펜션,경남 사천시 서포면 자구로 69-30,,3334041.0,4824037026.0,2023-07-03 00:00,1,252000,Y2-숙박비
f_f005090,넘버25호텔 대구역점,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-08-06 16:26,1,120000,대구 동성로  넘버25
f_f005104,아망떼펜션,1,3,Y,,,4,,,,,,,2023-07-29 15:00,3,60000,아망떼펜션 인원추가2인(20000)+BBQ이용
f_f005104,아망떼펜션,2,3,Y,,,4,,떠나요 닷컴,서울 성동구 광나루로6길 48,서울 성동구 성수동2가 279-14,4109035.0,1120011500.0,2023-07-29 00:00,1,234600,러브04-숙박비
f_f005106,더하운드호텔,1,2,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-07-27 00:00,1,141197,디럭스킹-숙박비
f_f005129,윗집 2호,1,11,Y,,,2,,에어비앤비,,,,,2023-07-29 08:23,1,161741,숙박비
f_f005135,네이플하우스,0,3,Y,,,2,,,강원특별자치도 고성군 토성면 토성로 80,강원특별자치도 고성군 토성면 봉포리 286-4,,,,1,231570,
f_f005141,비바체리조트,1,4,Y,,,4,,주식회사 지마켓,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,3122010.0,1168010100.0,2023-07-12 00:00,1,269100,비바체리조트
f_f005156,라카이샌드파인,1,4,Y,,,4,,(주)승산,강원특별자치도 강릉시 해안로 536,,3220050.0,5115013800.0,2023-07-17 12:09,1,221226,스튜디오 숙박비
f_f005169,아미카사펜션,1,3,Y,,,2,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-07-24 13:47,1,299000,강릉 아미카사펜션
f_f005206,춘천벨라시티,1,11,Y,,,2,,주식회사 비손,강원특별자치도 춘천시 시청길 20,,4454451.0,5111010800.0,2023-07-29 00:01,1,83000,레지던스호텔 숙박비
f_f005212,몰디브모텔,0,2,Y,,,2,,,강원특별자치도 속초시 청호로1길 27,강원특별자치도 속초시 조양동 1419-40,,,,1,115000,
f_f005240,고성금강산콘도,0,4,Y,,,11,,,강원특별자치도 고성군 현내면 금강산로 416,강원특별자치도 고성군 현내면 마차진리 239,,,,1,333870,
f_f005244,엘본더스테이,1,11,Y,,,2,,엘본쓰,부산 해운대구 구남로21번길 6,부산 해운대구 중동 1381-5,4199005.0,2635010600.0,2023-08-16 12:47,3,190000,
f_f005248,한화리조트 설악쏘라노,0,4,Y,,,2,,,강원특별자치도 속초시 미시령로2983번길 111,강원특별자치도 속초시 장사동 24-1,,,,1,175000,
f_f005252,펜션,2,3,Y,,,13,,주식회사 인터파크트리플,서울 강남구 삼성로 512,,3122005.0,1168010500.0,2023-07-03 12:50,1,184000,철원 화강 황토펜션
f_f005252,화강황토펜션,0,3,Y,,,13,,,호국로 6330 화강황토펜션,,,,,1,200000,
f_f005255,예진스테이,1,6,Y,,,2,,예진스테이,경남 밀양시 부북면 대항길 116,경남 밀양시 부북면 대항리 580,4808232.0,4827031030.0,2023-08-31 11:18,3,30000,
f_f005261,헤이븐 강촌점,1,3,Y,,,4,,주식회사 온다,서울 강남구 테헤란로83길 49,서울 강남구 삼성동 152-69,4166762.0,1168010500.0,2023-07-13 23:16,1,339368,숙박비
f_f005269,토요코인 대구동성로점,0,1,Y,,,1,,,91-9 (대구 중구 동성로1길 15),,,,,1,75735,
f_f005275,일출펜션,0,8,Y,,,3,,,강원특별자치도 양양군 현북면 하조대3길 15-1,강원특별자치도 양양군 현북면 하광정리 93-1,,,,5,150000,
f_f005280,시포트리조트,0,4,Y,,,2,,,경북 영덕군 축산면 축산항2길 11,경북 영덕군 축산면 축산리 977,,,,1,130660,
f_f005281,영덕바다펜션,0,3,Y,,,8,,,경북 영덕군 남정면 동해대로 4156,,,,,5,520000,
f_f005291,황남관,0,1,Y,,,2,,,경북 경주시 포석로 1038,경북 경주시 황남동 325-6,,,,5,160000,
f_f005296,라한호텔 포항,1,1,Y,,,2,,나이스페이먼츠 주식회사,서울 마포구 마포대로 217,서울 마포구 아현동 686,2113001.0,1144010100.0,2023-07-02 19:16,1,220000,쏘카스테이 숙박비
f_f005301,예담펜션,1,3,Y,,,2,,NAVER FINANCIAL,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021.0,4113510300.0,2023-08-05 00:00,1,233100,숙박비
f_f005316,써밋베이속초,0,1,Y,,,4,,,강원특별자치도 속초시 영랑해안8길 11,강원특별자치도 속초시 영랑동 148-45,,,,1,158000,
f_f005320,동해호텔미,1,1,Y,,,2,,(주)여기어때컴퍼니 ,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-07-29 00:00,3,130000,디럭스 숙박비
f_f005334,해운대블루스토리호텔,1,1,Y,,,2,,아고다,,,,,,1,135547,숙박비
f_f005337,아비오호텔,1,1,Y,,,6,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-08-18 23:42,1,160000,강릉 아비오 호텔
f_f005341,복현푸르지오아파트,0,10,N,,,1,,,대구 북구 동북로 345,대구 북구 복현동 694,,,,4,0,
f_f005351,춘추관,1,6,Y,,,2,,경주 한옥호텔 춘추관,경북 경주시 대경로 4821-5,경북 경주시 서악동 산 49,3000047.0,4713011500.0,2023-07-26 18:15,1,169000,숙박비
f_f005365,낭만저택,0,7,Y,,,3,,,경북 경주시 첨성로 61-8,경북 경주시 사정동 166,,,,5,50000,
f_f005368,휘게&노빌레,0,3,Y,,,3,,,1-24,,,,,4,234000,
f_f005372,스위트호텔 경주,1,1,Y,,,4,,아고다,,,,,2023-08-05 00:00,1,322500,더 스위트 호텔 경주
f_f005382,숙소,0,11,Y,,,4,,,783-4,,,,,1,190056,
f_f005393,휘닉스평창 오렌지동,2,4,Y,,,3,,휘닉스중앙평창 주식회사,강원특별자치도 평창군 봉평면 태기로 174,강원특별자치도 평창군 봉평면 면온리 1095-1,3228037.0,5176034025.0,2023-08-05 16:02,1,300000,숙박비
f_f005394,제임스블루게스트하우스,0,7,Y,,,1,,,강원특별자치도 속초시 중앙로 192-2,강원특별자치도 속초시 동명동 466-36,,,,4,36000,
f_f005407,울산시티호텔,1,1,Y,,,1,,아고다,,,,,2023-07-15 00:00,1,54639,울산 시티 호텔
f_f005408,미드타운호스텔,1,7,Y,,,1,,아고다,,,,,,1,22075,숙박비 
f_f005424,H에비뉴 광안리해변점,1,1,Y,,,1,,아고다,,,,,2023-07-30 00:00,1,277621,H 에비뉴 광안리해변점
f_f005431,스테이웰호텔,1,1,Y,,,2,,아고다,,,,,2023-08-02 00:00,1,88799,스테이웰 호텔
f_f005442,더베스트호텔,1,1,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-08-14 00:01,1,65000,영천 더 베스트 호텔
f_f005468,코오롱호텔 경주 사우나,1,1,Y,,,4,,(주)현대홈쇼핑,서울 강동구 올림픽로70길 34,서울 강동구 천호동 454-2,4172287.0,1174010900.0,2023-07-03 00:00,1,183910,[ML]경주 코오롱호텔 달빛여행 패키지(4인)
f_f005485,덴바스타 마산어시장점,0,2,Y,,,4,,,120-17,,,,,1,110000,
f_f005495,에스턴호텔 춘천,1,1,Y,,,3,,주식회사 에스턴개발,강원특별자치도 춘천시 중앙로 193,강원특별자치도 춘천시 근화동 265-1,3218033.0,5111011700.0,2023-08-19 19:55,1,218000,숙박비
f_f005496,브라운도트 보문점,1,1,Y,,,2,,경주 브라운도트,경북 경주시 보문로 465-40,경북 경주시 신평동 242-11,3305021.0,4713013600.0,2023-07-31 15:58,1,150000,숙박비
f_f005498,소노벨 경주,1,1,Y,,,2,,(주)소노인터내셔널,강원특별자치도 홍천군 서면 한치골길 262,,4475627.0,5172037023.0,2023-08-15 00:00,3,99000,
f_f005506,온화가,0,3,Y,,,2,,,강원특별자치도 강릉시 화부산로18번길 5,강원특별자치도 강릉시 교동 929-21,,,,5,260000,
f_f005520,호텔라나,0,1,Y,,,1,,,강원특별자치도 강릉시 강릉대로203번길 8,강원특별자치도 강릉시 교동 162-213,,,,5,75000,
f_f005532,남이섬2020스파&풀빌라,1,3,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-07-25 23:39,1,189000,남이섬 2020 스파&풀빌라 펜션
f_f005540,한화리조트 백암온천,1,4,Y,,,2,,한화호텔앤드리조트(주)/백암온천,경북 울진군 온정면 온천로 129-13,경북 울진군 온정면 소태리 1438,3307028.0,4793036021.0,2023-08-09 09:39,1,99000,
f_f005543,세인트존스호텔,0,1,Y,,,2,,,강원특별자치도 강릉시 창해로 307,강원특별자치도 강릉시 강문동 1-1,,,,5,230000,
f_f005551,금원산자연휴양림,1,9,Y,,,5,,금원산산림자원관리소,경남 거창군 위천면 금원산길 412,경남 거창군 위천면 상천리 1078-2,4841111.0,4888035023.0,2023-07-17 22:03,1,68000,휴양관203 낙엽송
f_f005556,히든벨리펜션,0,3,Y,,,11,,,강원특별자치도 평창군 봉평면 흥정계곡4길 45,강원특별자치도 평창군 봉평면 흥정리 361,,,,5,420000,
f_f005577,AM호텔,1,1,Y,,,4,,아고다,,,,,2023-08-09 00:00,1,180790,AM Hotel
f_f005577,AM호텔,2,1,Y,,,4,,주식회사 올림피아드평창호텔,강원특별자치도 평창군 대관령면 송천길 30,강원특별자치도 평창군 대관령면 횡계리 278-4,4484231.0,5176038024.0,2023-08-14 19:34,1,22000,
f_f005590,부산비즈니스호텔,1,1,Y,,,2,,(주)부산비즈니스호텔,부산 부산진구 부전로 67,부산 부산진구 부전동 512-4,3129023.0,2623010300.0,2023-08-19 19:49,1,152500,
f_f005591,백선당,1,6,Y,,,2,,백선당,경북 안동시 풍천면 한옥마을1길 6-4,경북 안동시 풍천면 가곡리 1206,4853922.0,4717034031.0,2023-09-08 21:41,1,60000,
f_f005604,그랑블루모텔,0,2,Y,,,2,,,강원특별자치도 강릉시 창해로 269,강원특별자치도 강릉시 강문동 308-10,,,,1,60000,
f_f005615,서프홀릭다대포,0,7,N,,,2,,,부산 사하구 다대로 704,부산 사하구 다대동 1548-37,,,,4,0,
f_f005621,쏠비치 삼척,0,2,Y,,,2,,,강원특별자치도 삼척시 수로부인길 453,강원특별자치도 삼척시 갈천동 225,,,,1,430000,
f_f005622,h avenue hotel,0,1,Y,,,2,,,17-79 번지,,,,,1,149000,
f_f005645,강릉관광호텔,1,1,Y,,,2,,익스피디아,서울 종로구 종로5길 7,,4100360.0,1111012200.0,2023-08-08 23:44,1,156183,
f_f005655,망경대산자연휴양림,1,9,Y,,,4,,망경대산자연휴양림,강원특별자치도 영월군 산솔면 선도우길 177,강원특별자치도 영월군 산솔면 연상리 산 118,4481135.0,5175031225.0,2023-08-01 00:00,1,200000,숙박비
f_f005676,장모님집,0,10,N,,,4,,,503-4,,,,,4,0,
f_f005677,아난티힐튼 부산,0,1,Y,,,2,,,부산 기장군 기장읍 기장해안로 268-32,,,,,1,682000,
f_f005678,최부가830한옥펜션,0,6,Y,,,3,,,경북 경주시 남간길 85-4,경북 경주시 탑동 830,,,,4,250000,
f_f005679,늘푸른펜션,0,3,Y,,,2,,,강원특별자치도 삼척시 근덕면 삼척로 2871,강원특별자치도 삼척시 근덕면 궁촌리 368-5,,,,5,209000,
f_f005680,센텀빅토리아호텔,1,1,Y,,,2,,아고다,,,,,2023-06-22 07:10,1,100459,센텀 빅토리아 호텔
f_f005694,그리다 강릉,1,7,Y,,,2,,에어비앤비,,,,,2023-07-03 21:56,1,200000,숙박비 
f_f005759,알펜시아 인터컨티넨탈호텔,1,1,Y,,,1,,케이에이치강원개발주식회사,강원특별자치도 평창군 대관령면 솔봉로 325,강원특별자치도 평창군 대관령면 용산리 226-15,3228016.0,5176038026.0,2023-08-20 20:43,1,128000,인터콘티넨탈-숙박비
f_f005769,웨스틴조선 부산,1,1,Y,,,2,,(주)조선호텔앤리조트 부산,부산 해운대구 동백로 67,부산 해운대구 우동 737,3133002.0,2635010500.0,2023-08-05 15:43,1,590964,
f_f005780,루나힐풀빌라,0,3,Y,,,2,,,경북 경주시 감포읍 감포로 287,경북 경주시 감포읍 오류리 502,,,,5,199000,
f_f005787,경주 엘마르펜션,0,3,Y,,,3,,,경북 경주시 감포읍 동해안로 2546,경북 경주시 감포읍 오류리 181-4,,,,1,110000,
f_f005801,더베네치아스위트,1,1,Y,,,2,,더베네치아 스위트 호텔,강원특별자치도 춘천시 효자로 136,강원특별자치도 춘천시 효자동 651,3218047.0,5111011200.0,2023-08-04 18:12,1,119700,숙박비
f_f005803,경주봉황맨션,1,7,Y,,,3,,주식회사건국,경북 경주시 원효로 104-6,경북 경주시 노동동 54-2,3305048.0,4713010600.0,2023-07-22 16:39,1,150000,트리플룸
f_f005840,토요코인호텔 부산중앙역점,1,1,Y,,,1,,토요코인코리아,부산 중구 중앙대로 125,부산 중구 대창동1가 22-4,2000010.0,2611010200.0,2023-08-12 17:06,1,67500,
f_f005845,GD21,1,2,Y,,,2,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-08-04 16:39,1,48000,밀양 G-D21호텔
f_f005847,그리고경주,0,6,Y,,,2,,,156-3,,,,,5,200000,
f_f005862,종종스테이,0,3,Y,,,2,,,경남 밀양시 단장면 단장1길 71-1,경남 밀양시 단장면 단장리 428,,,,5,380000,
f_f005863,M9펜션,1,3,Y,,,2,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-08-03 16:23,1,147150,플레티넘1(오션뷰/스파)
f_f005876,라한셀렉트 경주,1,1,Y,,,2,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-07-31 16:54,1,184140,숙박비-디럭스 트윈(산 전망)
f_f005881,엘디스리젠트호텔,1,1,Y,,,2,,아고다,,,,,2023-08-07 00:00,1,127328,엘디스 리젠트 호텔 
f_f005883,인스타펜션,1,3,Y,,,4,,(주)여기어때컴퍼니 ,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-08-18 00:00,3,70600,경주 인스타펜션
f_f005887,에이트호텔,0,1,Y,,,2,,,강원특별자치도 양양군 강현면 동해대로 3403,강원특별자치도 양양군 강현면 정암리 18-15,,,,1,65000,
f_f005896,스테이포르,1,3,Y,,,2,,스테이 포르,경북 포항시 남구 구룡포읍 일출로 14,경북 포항시 남구 구룡포읍 삼정리 503-5,3303041.0,4711125022.0,2023-08-16 00:00,1,150000,숙박비
f_f005915,마운틴모텔,1,2,Y,,,2,,에어비앤비,,,,,2023-07-12 01:49,1,92423,숙박비 
f_f005925,호텔아쿠아펠리스,1,1,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-08-07 10:24,1,239000,패밀리 트윈(비전망) 숙박비
f_f005927,리버사이드코지호텔,1,1,Y,,,2,,㈜야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-08-07 12:37,1,58500,춘천 리버사이드 코지
f_f005939,아웃오브파크,0,5,Y,,,2,,,강원특별자치도 춘천시 남면 가옹개길 52-9,강원특별자치도 춘천시 남면 관천리 356-8,,,,5,280000,
f_f005943,올래앤다올스파펜션,1,3,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-08-15 00:00,3,85000,"강릉 올래앤다올스파펜션(리버뷰,개별바베큐)-숙박비"
f_f005946,한화리조트 해운대,1,4,Y,,,3,,한화호텔앤드리조트（주）,부산 해운대구 마린시티3로 52,부산 해운대구 우동 1410-3,3133005.0,2635010500.0,2023-08-15 15:36,1,150400,숙박비
f_f005947,세인트존스호텔,0,1,Y,,,4,,,강원특별자치도 강릉시 창해로 307,강원특별자치도 강릉시 강문동 1-1,,,,5,205050,
f_f005948,금원산자연휴양림,0,5,Y,,,3,,,경남 거창군 위천면 금원산길 412,,,,,1,15000,
f_f005950,동대구유성푸르나임,1,11,Y,,,2,,에어비앤비,,,,,2023-08-04 17:37,1,78560,숙박비
f_f005976,씨크루즈호텔속초,1,1,Y,,,2,,아고다,,,,,2023-08-14 00:00,1,109012,씨크루즈 호텔 속초
f_f005983,산아래,1,3,Y,,,1,,산아래,경남 밀양시 단장면 안법1길 69-39,경남 밀양시 단장면 안법리 53,4808620.0,4827035024.0,2023-08-13 00:00,1,200000,숙박비
f_f006037,앨리게스트하우스,0,7,Y,,,1,,,경북 경주시 계림로106번길 12,경북 경주시 황오동 201,,,,5,35000,
f_f006041,스테이피어471,1,3,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-07-21 22:05,1,113050,동해 스테이피어471펜션 
f_f006047,휘닉스평창 스카이콘도,1,4,Y,,,2,,휘닉스평창,강원특별자치도 평창군 봉평면 태기로 174,강원특별자치도 평창군 봉평면 면온리 1095-1,3228037.0,5176034025.0,2023-08-12 11:43,1,125000,숙박비
f_f006054,덴바스타호텔 헤리티지 경주점,1,1,Y,,,1,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-08-07 17:31,1,169500,경주 덴바스타호텔 헤리티지 경주점
f_f006060,강릉 G7펜션,1,3,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004.0,1168010500.0,2023-08-01 00:00,3,204750,강릉펜션 G7 스파펜션
f_f006060,헤르메스호텔,1,2,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-08-15 00:00,1,50000,용인 헤르메스 호텔 
f_f006074,브라운도트 보문점,2,2,Y,,,2,,(주)여기어때컴퍼니 ,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-08-09 00:00,1,69000,경주 브라운도트-경주보문점
f_f006082,마마게스트하우스 해운대점,0,7,Y,,,2,,,부산 해운대구 중동1로 40,,,,,5,54188,
f_f006083,노블레스글램핑카라반,0,5,Y,,,3,,,강원특별자치도 철원군 근남면 하오재로 991,,,,,1,169000,
f_f006085,더뮤즈호텔,1,1,Y,,,2,,아고다,,,,,2023-08-14 00:00,1,93388,The Muse Hotel & Residence
f_f006089,씨클리프리조트,0,4,Y,,,3,,,경북 포항시 남구 동해면 호미로 2858,경북 포항시 남구 동해면 입암리 549-1,,,,4,190000,
