TRAVEL_ID,TRAVELER_ID,TRAVEL_PURPOSE
f_f001130,f001130,1;22;4
f_f001133,f001133,4;6
f_f001136,f001136,1;22;24;5;8
f_f001137,f001137,1;10;22;4;9
f_f001140,f001140,3;5;8;6
f_f001141,f001141,5;3
f_f001146,f001146,1;22;12;7;13;25
f_f001148,f001148,21;22;3;5;8
f_f001154,f001154,8
f_f001161,f001161,11;6
f_f001162,f001162,3;21;22;26;27
f_f001165,f001165,10;21;26;4;5
f_f001168,f001168,2;1;5;22;26;6
f_f001170,f001170,1;22;24;5;8
f_f001173,f001173,1;11;3;6;9
f_f001178,f001178,1;22;24;26;6
f_f001179,f001179,1;2;3;4;6;12;22;23;21;13;26;27;28;7;10;9
f_f001180,f001180,12;2;22;5;6
f_f001182,f001182,10;22;5;6;9
f_f001185,f001185,21;22;3;5;8
f_f001186,f001186,1;22;4;5;7
f_f001187,f001187,3;4;6;25;24;26
f_f001188,f001188,10;23;26;4;6
f_f001189,f001189,1;2;3;4;9
f_f001192,f001192,24;4
f_f001196,f001196,28;2;22;13;26;12
f_f001198,f001198,1;3;4;6;7
f_f001202,f001202,22;4
f_f001203,f001203,2;3;4;6;9;12;21;22;24;26;27
f_f001204,f001204,9;6;22;24;26;1
f_f001205,f001205,1;12;22;26;4
f_f001208,f001208,2;22;23;27
f_f001212,f001212,11;22
f_f001216,f001216,3;4;5;6;8
f_f001217,f001217,1;23;26;27;4
f_f001219,f001219,3
f_f001224,f001224,22
f_f001232,f001232,22;24;26
f_f001235,f001235,12;2;22;3;6
f_f001237,f001237,1;22;25;26;4
f_f001238,f001238,21;22;24;4;6
f_f001240,f001240,21;22;24;26;4
f_f001243,f001243,2;23;22;21;11;9;6
f_f001244,f001244,1;12;22;3;7
f_f001246,f001246,5;4;23;23
f_f001251,f001251,22;3;6
f_f001252,f001252,10;22;23;24;26
f_f001253,f001253,1;10;2;3;4
f_f001255,f001255,1;2;4;5;6
f_f001256,f001256,2;5;8;12;24;27
f_f001257,f001257,26;22;27;6;21
f_f001258,f001258,2;22;25;6;9
f_f001259,f001259,2;3
f_f001264,f001264,1;2;22;23;5
f_f001266,f001266,24;3;9
f_f001268,f001268,21;23;27;28;4
f_f001271,f001271,4;6
f_f001272,f001272,22;3;26
f_f001273,f001273,13;24;4;9
f_f001275,f001275,13;23;3
f_f001276,f001276,1;21;22;27;28
f_f001279,f001279,1;21;22;3;9
f_f001281,f001281,21;22;23;24;3
f_f001282,f001282,1;26;4;7
f_f001287,f001287,13;2;24;3;6
f_f001292,f001292,11;2;22;4;9
f_f001294,f001294,11;2;4;6;9
f_f001296,f001296,3;2;4;3;3;12;13;22;23;24;27;26;21;1
f_f001299,f001299,2;5;6
f_f001308,f001308,21;22;23;24;27
f_f001312,f001312,27
f_f001315,f001315,21;22
f_f001317,f001317,1;10;2;22;7
f_f001319,f001319,11;2;22;24;5
f_f001324,f001324,22;26;5
f_f001327,f001327,1;22;23;26;4
f_f001328,f001328,21;22;3;4;6
f_f001331,f001331,4;1;3;21;22;28;11;5
f_f001333,f001333,12;22;21;2
f_f001335,f001335,10;12;6
f_f001338,f001338,11;23;6
f_f001350,f001350,1;10;22;27;28
f_f001355,f001355,12;2;22;26;9
f_f001356,f001356,2;22;27;4
f_f001357,f001357,21;3;4
f_f001358,f001358,21;6;5;11;26;27;28;24;26
f_f001359,f001359,21;22;24
f_f001364,f001364,10;2;21;23;26
f_f001365,f001365,2;21;24;27;28
f_f001369,f001369,4;2;1
f_f001370,f001370,27
f_f001372,f001372,23
f_f001373,f001373,1;12;21;22;6
f_f001374,f001374,22;23;24;6;9
f_f001379,f001379,2;22;24;26;6
f_f001381,f001381,12;2;26;3;9
f_f001384,f001384,1;22;24;4;9
f_f001385,f001385,1;23;24;4;9
f_f001393,f001393,5
f_f001400,f001400,3;1;12;22;6
f_f001402,f001402,1;21;22;24;26
f_f001405,f001405,23;7
f_f001406,f001406,23
f_f001410,f001410,10;2;27;5;6
f_f001413,f001413,1;10;3;5;9
f_f001414,f001414,21;4;5;7;9
f_f001418,f001418,23;24;4
f_f001419,f001419,4
f_f001423,f001423,22;6
f_f001424,f001424,1;2;22;23;4
f_f001426,f001426,2;22;3;12
f_f001427,f001427,2;24
f_f001430,f001430,1;2;5;7;6;22;26;23;12
f_f001433,f001433,4;3;22;26;12;28
f_f001438,f001438,1;2;3;4;6
f_f001443,f001443,10;22;23;24;26
f_f001444,f001444,10;2;22;28;5
f_f001445,f001445,1;13;21;22
f_f001461,f001461,4;8;21;6;24
f_f001462,f001462,1;3;22;6
f_f001463,f001463,3;4;6;7;9
f_f001464,f001464,12;23;24;26;3
f_f001468,f001468,1;11;21;22;7
f_f001469,f001469,1;4;22
f_f001473,f001473,1;21;26;27;28
f_f001474,f001474,1;22;23;6
f_f001478,f001478,1;2;3;4;5
f_f001479,f001479,3;12;1;22;21;23;24;27
f_f001480,f001480,6;11;2;6;11
f_f001481,f001481,12;21;22;3;9
f_f001483,f001483,2;21;22;28;9
f_f001484,f001484,23
f_f001485,f001485,2;4;3;21
f_f001486,f001486,1;12;2;3;6
f_f001489,f001489,21;22;23;26;3
f_f001490,f001490,22;5;8
f_f001491,f001491,9
f_f001492,f001492,6
f_f001497,f001497,10;21;27
f_f001501,f001501,10;23
f_f001503,f001503,13;2;21;22;3
f_f001505,f001505,21;27;6;4;3
f_f001509,f001509,22
f_f001512,f001512,10;24;28;3;5
f_f001513,f001513,10;22;9
f_f001518,f001518,10;23
f_f001520,f001520,10;12;3;4;8
f_f001525,f001525,1;22;27;3;9
f_f001532,f001532,22;21;12;26
f_f001534,f001534,21;22;24;5
f_f001537,f001537,1;2;3;4;5;21;22;24;26;27
f_f001538,f001538,1;22;3;6
f_f001540,f001540,1;3;4;5;6
f_f001545,f001545,1;6
f_f001547,f001547,2;3;21;22;23;24;26;27
f_f001549,f001549,12;22;28;3;6
f_f001553,f001553,22;24;4
f_f001557,f001557,8
f_f001559,f001559,21;22;24;26;3
f_f001560,f001560,28;28;22;9;28
f_f001562,f001562,22;24;4
f_f001563,f001563,2;26;27;3
f_f001564,f001564,22;28;5
f_f001565,f001565,21;22;24;26;4
f_f001566,f001566,4;21;22;6;5
f_f001567,f001567,2;3;28;9;10;13;2;27;24
f_f001570,f001570,1;21
f_f001571,f001571,10;2;22
f_f001574,f001574,3;6
f_f001577,f001577,25;5
f_f001582,f001582,21;8;12;5;13
f_f001586,f001586,6;9
f_f001588,f001588,21;24;22;23;27;26
f_f001590,f001590,2;3;4
f_f001595,f001595,2;22
f_f001596,f001596,2;22
f_f001597,f001597,6
f_f001598,f001598,8;24
f_f001599,f001599,11;12;3;4;6
f_f001600,f001600,4;22;24;1;26
f_f001601,f001601,22;26;9;1
f_f001604,f001604,1;21;22;5
f_f001606,f001606,2;3;4
f_f001616,f001616,1;3;22;22;27;27
f_f001620,f001620,1;10;2;26;4
f_f001622,f001622,5
f_f001623,f001623,1;13;6;7;9
f_f001626,f001626,2;22;26
f_f001627,f001627,21;24
f_f001632,f001632,28;28;27;22;13;27;27;21
f_f001633,f001633,12;22;5;6;9
f_f001636,f001636,3
f_f001638,f001638,12;2;21
f_f001645,f001645,1;4;8;10;22;23
f_f001652,f001652,21;22;23;24;6
f_f001653,f001653,22;22;1;9;4;23;13;24;21;22;22;22
f_f001655,f001655,11;2;3;5;6
f_f001661,f001661,24
f_f001662,f001662,10;12;22;3
f_f001666,f001666,21;22;24;3;4
f_f001667,f001667,1;22;4
f_f001670,f001670,22;26;6
f_f001671,f001671,22;28;3;8
f_f001672,f001672,8
f_f001676,f001676,5
f_f001677,f001677,1;11;2;3;4
f_f001684,f001684,1;22;23;6;7
f_f001685,f001685,22;26;12;11;4;3;6;5;21
f_f001686,f001686,1;4;21;22;23;26
f_f001687,f001687,1;2;3;6
f_f001692,f001692,1;2;3;8;21;22;24;26;28
f_f001694,f001694,9
f_f001696,f001696,13;2;22;26;3
f_f001700,f001700,12;22;3;4
f_f001704,f001704,2;5;6;7;9
f_f001705,f001705,5
f_f001711,f001711,21;22;24;26;4
f_f001713,f001713,1;2;3;4;5
f_f001719,f001719,1;12;2;4;6
f_f001731,f001731,21;22;9
f_f001732,f001732,2;22;3;6;9
f_f001734,f001734,22
f_f001735,f001735,21;22;24
f_f001738,f001738,9;12;1
f_f001739,f001739,21;22;26;5
f_f001746,f001746,1;10;21;23;4
f_f001748,f001748,22
f_f001750,f001750,23;3
f_f001754,f001754,21;24;3;4
f_f001759,f001759,2;24;6
f_f001763,f001763,1;5;21;22;24
f_f001766,f001766,10;2;24;26;6
f_f001767,f001767,3
f_f001768,f001768,2
f_f001771,f001771,2
f_f001782,f001782,22;26;9
f_f001785,f001785,6;8
f_f001794,f001794,2;21;4;6
f_f001797,f001797,4;1;23;26;22
f_f001798,f001798,1;22;23;24;4
f_f001817,f001817,2;3;26;21;22;8;24;11;27
f_f001821,f001821,23;1;10
f_f001823,f001823,24
f_f001827,f001827,2;23
f_f001831,f001831,6;5;24;11;9
f_f001832,f001832,10;11;3;4;6
f_f001839,f001839,1;21;22;26;4
f_f001840,f001840,1;10;2;23;26
f_f001844,f001844,23;22;24;6
f_f001846,f001846,21;22;26;27
f_f001850,f001850,1;21;5;7;8
f_f001854,f001854,1;21;22;24
f_f001856,f001856,23
f_f001865,f001865,21;28;9
f_f001878,f001878,2;22;26;3;4
f_f001879,f001879,1;12;2;3;6
f_f001880,f001880,22;3;21;8;12;26
f_f001881,f001881,2;22;26
f_f001892,f001892,4;23;1;22;26
f_f001895,f001895,21;27;28
f_f001898,f001898,5;26;21
f_f001905,f001905,23;28;3;4;9
f_f001911,f001911,21;22;26;27
f_f001917,f001917,22
f_f001921,f001921,21;22;4;6;7
f_f001926,f001926,1;22;24;26;6
f_f001932,f001932,3;2;10;10;24;23;21;22;26;27;28
f_f001933,f001933,22;26;3;4;9
f_f001949,f001949,21;22;27;28;3
f_f001951,f001951,2;24;6;9
f_f001955,f001955,5;22
f_f001956,f001956,11;21;3;6
f_f001959,f001959,13;28;3;7
f_f001960,f001960,23;22;21;26;1;28
f_f001963,f001963,2;21;22;23;26
f_f001969,f001969,5;3;23;24;22;21;4
f_f001972,f001972,1;4;9
f_f001973,f001973,5;10;22;26;24;23;2;21;27;6;11;12
f_f001974,f001974,21;22;26;4
f_f001982,f001982,28;5;22;26
f_f001985,f001985,12;27;3;8;9
f_f001987,f001987,3;5;10;21;22;27;28;26
f_f001988,f001988,1;24;27;5;8
f_f001989,f001989,2;26
f_f001990,f001990,6;3;1;11
f_f001999,f001999,2;22;23;5
f_f002000,f002000,22;21;26
f_f002004,f002004,21;22;24
f_f002007,f002007,1;2;4;5;8
f_f002010,f002010,12;24;3;5
f_f002017,f002017,1;2;3;4;5
f_f002020,f002020,21;22;26
f_f002030,f002030,25
f_f002032,f002032,24
f_f002037,f002037,22;3;6
f_f002039,f002039,1;21;22;7;9
f_f002040,f002040,2;21;22;24;7
f_f002042,f002042,8
f_f002044,f002044,1;2;3;4;5
f_f002045,f002045,22;25;27;8
f_f002046,f002046,10;22;23;5
f_f002049,f002049,22
f_f002053,f002053,5;8;22;3;24
f_f002054,f002054,21;22;24
f_f002056,f002056,5
f_f002058,f002058,12;21;22;3;4
f_f002059,f002059,21;22;24;28;5
f_f002062,f002062,21;22;4
f_f002063,f002063,22;4
f_f002071,f002071,1;22;4;9
f_f002072,f002072,12;22;26;3
f_f002073,f002073,12;22;3
f_f002082,f002082,22;4;6
f_f002083,f002083,1;24;4;5;8
f_f002087,f002087,4;21;1
f_f002088,f002088,27
f_f002094,f002094,1;21;22;23;24
f_f002097,f002097,2;23;6
f_f002101,f002101,21;22;24;26;6
f_f002102,f002102,12;22;24;4;7
f_f002103,f002103,22
f_f002114,f002114,21;5;6
f_f002116,f002116,2;21;22;24;4
f_f002117,f002117,12;2;4;1;22
f_f002119,f002119,2;22;3
f_f002123,f002123,2;22;27;9
f_f002428,f002428,13;21;27;28
f_f002438,f002438,22;21
f_f002445,f002445,2;22;23
f_f002449,f002449,22;24;8
f_f002451,f002451,1;12;21;3;8
f_f002452,f002452,13;22;3
f_f002457,f002457,24;26;27;28;6
f_f002459,f002459,1;3;2;6
f_f002462,f002462,1;2;22;23;5
f_f002464,f002464,1;2;3;4;6
f_f002465,f002465,22;22;26;4;1;12
f_f002466,f002466,22;25;27
f_f002468,f002468,21;23
f_f002473,f002473,22;3
f_f002475,f002475,2;3;6;9
f_f002480,f002480,22;24;8
f_f002485,f002485,1;5;6;7;9
f_f002492,f002492,1;24;5
f_f002494,f002494,25;3;22;1
f_f002495,f002495,7;3;21;22;6
f_f002498,f002498,22;25
f_f002500,f002500,21;22;26
f_f002501,f002501,26;27;28;7;9
f_f002502,f002502,2;3;4;6;9
f_f002503,f002503,11;2;22
f_f002505,f002505,12;6
f_f002506,f002506,2;22;27;28;8
f_f002507,f002507,5;1;6;22;26
f_f002510,f002510,26;22
f_f002511,f002511,13;21;22;23;26
f_f002512,f002512,2;3;12;13
f_f002513,f002513,22;21;26;28;24
f_f002514,f002514,1;21;22;3;4
f_f002516,f002516,22;6;7
f_f002518,f002518,1;3;4;2;6;9;11;12;21;22;24;26;27
f_f002523,f002523,28;27;26;24;23;22;21;12;11;10;8;6;2;3;4;1
f_f002527,f002527,3
f_f002530,f002530,5
f_f002531,f002531,3;6
f_f002538,f002538,10;21;27;5
f_f002539,f002539,6;21;22;24;2;5
f_f002541,f002541,21;23;27;3;6
f_f002542,f002542,25;28;22
f_f002544,f002544,1;2;3;4;6
f_f002545,f002545,11;22;27;6
f_f002549,f002549,26;3;6
f_f002551,f002551,1;2;22;26
f_f002554,f002554,1;2;6;7;9;10;11;12;27;26;24;22;21
f_f002556,f002556,2;4;3;11;1;22;6;9
f_f002557,f002557,1;5;22;21;27
f_f002565,f002565,21;22;27;8
f_f002568,f002568,1;22;23;26;4
f_f002575,f002575,1;3;4;6;7
f_f002579,f002579,1;12;2;3;9
f_f002581,f002581,3;22;12;26;21
f_f002582,f002582,1;6;13;11;3;21;24
f_f002583,f002583,1;2;4;5;3;6;8;7;10;9;11;12;13;22;23;21;24;26;25;27;28
f_f002584,f002584,22;24;26;5;8
f_f002586,f002586,22;26;4;6
f_f002589,f002589,27;26;22;21;10;5
f_f002593,f002593,2;26;27;3;4
f_f002595,f002595,2;23;3;4;6
f_f002596,f002596,1;2;3;4;5
f_f002597,f002597,3;22;4
f_f002602,f002602,22
f_f002604,f002604,1;22;23;26;3
f_f002609,f002609,1;2;3;4;7
f_f002610,f002610,22;26
f_f002612,f002612,12;26;4;6;7
f_f002614,f002614,1;21;22;3
f_f002619,f002619,1;21
f_f002620,f002620,12;22;26;3
f_f002621,f002621,2;22;8;26
f_f002624,f002624,12;21;24;27;6
f_f002630,f002630,21;22;23;26;28
f_f002632,f002632,21;22;26
f_f002633,f002633,21;22;24;3;8
f_f002634,f002634,22;26
f_f002637,f002637,12;22;3
f_f002638,f002638,22;24;26;4
f_f002641,f002641,2
f_f002644,f002644,22;28;3
f_f002647,f002647,21;22;24;26;3
f_f002648,f002648,2;22;3;6;9
f_f002652,f002652,1;26;3;6
f_f002653,f002653,1;2;21;23;3
f_f002655,f002655,1;6;9;10;11;13;21;22;23;24;27;3;4;2
f_f002656,f002656,9;22
f_f002659,f002659,4;5;22;9
f_f002660,f002660,21;22;24;27;3
f_f002662,f002662,5;1;9;6;22;26
f_f002663,f002663,5;22;27
f_f002665,f002665,1;22;24;26
f_f002669,f002669,1;21;22;23;3
f_f002670,f002670,1;22;6
f_f002674,f002674,1;3;2
f_f002676,f002676,1;26;4;5;6;9;11;10;21;22;23;24;26
f_f002677,f002677,6;21;22;24;26
f_f002683,f002683,1;2;9;21;22;27;28;6;24;7
f_f002691,f002691,22;28;4
f_f002695,f002695,22;23;3;4;6
f_f002697,f002697,1;22;23;3
f_f002699,f002699,1;2;21;23;9
f_f002701,f002701,3
f_f002704,f002704,2;21;22;23;4
f_f002708,f002708,13;21;24;3;6
f_f002711,f002711,1;22;24;8
f_f002715,f002715,11;21;22;28
f_f002720,f002720,2;21;22;24;3
f_f002721,f002721,22;23;26
f_f002728,f002728,6;10;22
f_f002729,f002729,21;22;26;28;6
f_f002739,f002739,11;3
f_f002742,f002742,2;24;25;3;5
f_f002743,f002743,1;21;22
f_f002744,f002744,21;24
f_f002756,f002756,1;24;27;4
f_f002764,f002764,1;2;22;23
f_f002773,f002773,21;22;24;26;3
f_f002783,f002783,22
f_f002785,f002785,1;2;4;22;22;22;22
f_f002788,f002788,1;22;23;4;6
f_f002790,f002790,22;1
f_f002793,f002793,21;22;23;26
f_f002817,f002817,2;3;4
f_f002818,f002818,13;22;3
f_f002819,f002819,8;9;4;11
f_f002821,f002821,22;26;3;4
f_f002827,f002827,13;22;27;28;5
f_f002833,f002833,1;22;26;5
f_f002840,f002840,2;21;22;23;24;26;6
f_f002843,f002843,3;21;22;24;26;28;11;6
f_f002846,f002846,22;24;26
f_f002850,f002850,22;26;28;4;6
f_f002855,f002855,12;23
f_f002858,f002858,2;22
f_f002863,f002863,13;21;27;28;9
f_f002865,f002865,12;21;22;26
f_f002867,f002867,1;1;3;4;7;6;9;11;12;22;21;24;26
f_f002869,f002869,2;3;4;5;22;26;11
f_f002872,f002872,11;21
f_f002882,f002882,1;11;21;22;6
f_f002884,f002884,2;4;22;24;27
f_f002885,f002885,22;24;26;8
f_f002888,f002888,22;8
f_f002893,f002893,2;22
f_f002899,f002899,12;22;23
f_f002909,f002909,1;27;13;6
f_f002914,f002914,1;22;24;4
f_f002920,f002920,1;2;3;4;6
f_f002921,f002921,21;22;26;3;4
f_f002925,f002925,1;2;9;22;23;6;12;26;24
f_f002933,f002933,1;3;6
f_f002934,f002934,27;26;2;21;22;24
f_f002941,f002941,11;22;26
f_f002946,f002946,24;22;3;6;11;1
f_f002980,f002980,10;2;22;28;5
f_f003014,f003014,2
f_f003086,f003086,1;2;21;22;6
f_f003097,f003097,1;13;22;28
f_f003164,f003164,1;2;21;22;4
f_f003168,f003168,21
f_f003217,f003217,1;4;6
f_f003234,f003234,2;6
f_f003237,f003237,22;24;27;5
f_f003246,f003246,2;23;24;27;3
f_f003247,f003247,28;1;5;6;9;11;12;21;22;26;27;28
f_f003252,f003252,1;3
f_f003254,f003254,22;7
f_f003257,f003257,3;4
f_f003258,f003258,22;26;4;6
f_f003263,f003263,11;21;22;3;6
f_f003265,f003265,2;22
f_f003310,f003310,2;21;22;26;27
f_f003311,f003311,2
f_f003313,f003313,26;27;28
f_f003330,f003330,12
f_f003333,f003333,1;22;24;3
f_f003349,f003349,6
f_f003354,f003354,22;26
f_f003363,f003363,1;22;26;4;6
f_f003373,f003373,22
f_f003385,f003385,1;2;22;23
f_f003389,f003389,2
f_f003400,f003400,1;2;3;4;6
f_f003410,f003410,1;4
f_f003412,f003412,1;21;22
f_f003416,f003416,22;24;26;27;3
f_f003418,f003418,10;12;4;6;9
f_f003422,f003422,2;22;10
f_f003438,f003438,1;4;5;6;8
f_f003442,f003442,2
f_f003443,f003443,21;22;24;27
f_f003444,f003444,22;4;6
f_f003447,f003447,12;21;22;28;3
f_f003448,f003448,22;26
f_f003453,f003453,11;6;21
f_f003454,f003454,27;28
f_f003456,f003456,1;12
f_f003459,f003459,1;2;5
f_f003460,f003460,22;1
f_f003464,f003464,1;4;5;21;22;24;26
f_f003467,f003467,2
f_f003471,f003471,1;2;22;6;9
f_f003474,f003474,1;2;4
f_f003482,f003482,21;22;26;5;8
f_f003486,f003486,21
f_f003488,f003488,3;4;1
f_f003494,f003494,1;2;22;9
f_f003495,f003495,2;22;24
f_f003501,f003501,21;8
f_f003506,f003506,21;22;5
f_f003512,f003512,1;21;26;4;6
f_f003523,f003523,1;2
f_f003527,f003527,24;26;6
f_f003529,f003529,27;22;26;3
f_f003530,f003530,2;22;5;6;9
f_f003537,f003537,1;22;13;24;26;12
f_f003547,f003547,1
f_f003552,f003552,11;22;24;26;6
f_f003553,f003553,21;22;28;8
f_f003557,f003557,1;22;26;6
f_f003559,f003559,6
f_f003562,f003562,1;22
f_f003563,f003563,12;3;22;2
f_f003569,f003569,21;22;24;27;3
f_f003576,f003576,1;2;24;26;3
f_f003581,f003581,1;12;21;22;4
f_f003585,f003585,2;22;9
f_f003590,f003590,2;6
f_f003594,f003594,12;3;5;6
f_f003598,f003598,21;22;24;6;9
f_f003599,f003599,10;13;23;3
f_f003603,f003603,22;26;24
f_f003607,f003607,1;2
f_f003609,f003609,22;26;5;8
f_f003611,f003611,12;2;22;27;6
f_f003617,f003617,22
f_f003622,f003622,4;2;1;24;22
f_f003623,f003623,1;12;3;4;6
f_f003624,f003624,22;3;24
f_f003626,f003626,2;21
f_f003628,f003628,1;13;23;22;25;27;26;9;11
f_f003636,f003636,5;22
f_f003639,f003639,24;4
f_f003640,f003640,1;22;6
f_f003643,f003643,1;10;2;22;4
f_f003650,f003650,22;1;2;24;26;6
f_f003651,f003651,10;1;22;26
f_f003653,f003653,22;3
f_f003660,f003660,4;3;21;22;24
f_f003665,f003665,22;23;24;3
f_f003666,f003666,1;2;21;3;4
f_f003667,f003667,22;24;28;4
f_f003672,f003672,1;22;26;4;5
f_f003679,f003679,27
f_f003694,f003694,21;22;24;27
f_f003695,f003695,28
f_f003704,f003704,1;2;22;6
f_f003706,f003706,22;24;3;6
f_f003715,f003715,3;2
f_f003719,f003719,24;28
f_f003720,f003720,6;22
f_f003729,f003729,1;2;21
f_f003730,f003730,2;5
f_f003731,f003731,2;22;3
f_f003732,f003732,12;22;26;28
f_f003735,f003735,1;22;24;26;6
f_f003739,f003739,24;27;4
f_f003742,f003742,21;3;6
f_f003744,f003744,1;22;26
f_f003749,f003749,2;6
f_f003750,f003750,11;22;26
f_f003761,f003761,1;10;2;4;6
f_f003763,f003763,22;26;2
f_f003765,f003765,2;3;4;5;6
f_f003768,f003768,4;6
f_f003775,f003775,22;26;3
f_f003788,f003788,6
f_f003789,f003789,23;22;26
f_f003791,f003791,22;5
f_f003796,f003796,6;22;11;26
f_f003798,f003798,1;21;27;5
f_f003799,f003799,1;2;22;23;8
f_f003804,f003804,4;6;21;22;1
f_f003806,f003806,2;22;3
f_f003808,f003808,1;2;22;4;5
f_f003811,f003811,1
f_f003815,f003815,22
f_f003820,f003820,12;22;5
f_f003827,f003827,28;22;28;28
f_f003829,f003829,2;22
f_f003836,f003836,1;22;6
f_f003837,f003837,1;21;22;26;6
f_f003838,f003838,2
f_f003844,f003844,2;22
f_f003848,f003848,10;2;21;22;5
f_f003849,f003849,5
f_f003854,f003854,10;11;26;4;5
f_f003857,f003857,12;22;26;3
f_f003863,f003863,1;2;21;22;5
f_f003868,f003868,22;5
f_f003872,f003872,1;2;6
f_f003880,f003880,2;22;24
f_f003885,f003885,11;22;26;4
f_f003904,f003904,2;3
f_f003906,f003906,4;22;24;6
f_f003913,f003913,2;21;23;27;3
f_f003916,f003916,1;2;3;4;5
f_f003926,f003926,21;22;23;26;27
f_f003928,f003928,1;2;3;4;9
f_f003931,f003931,22;26;5;8
f_f003942,f003942,1;22;5
f_f003949,f003949,12;22;24;4;8
f_f003958,f003958,1;22;3;4;6
f_f003966,f003966,1;22;6
f_f004010,f004010,11
f_f004020,f004020,1;4;6;7;21;22;23;24;26
f_f004029,f004029,10;12;21;5;8
f_f004030,f004030,1;2;4;6;7
f_f004045,f004045,1;22;26;27;4
f_f004047,f004047,24;3;6
f_f004048,f004048,10;23
f_f004050,f004050,11;22;24;5;8
f_f004051,f004051,5;22;23;26
f_f004052,f004052,21;22;23;24;26
f_f004069,f004069,28;21
f_f004070,f004070,1;21;22;27;3
f_f004085,f004085,1;2;22;27;6
f_f004089,f004089,2;21;22;23;4
f_f004092,f004092,25;22;21;5;26
f_f004106,f004106,22;23;26;27;5
f_f004107,f004107,21;22
f_f004110,f004110,22;23;24;6
f_f004116,f004116,1;4;6;12;21;22;24;26
f_f004118,f004118,1;2;5;6;7
f_f004122,f004122,1;23;28;4;7
f_f004123,f004123,1;22;23;4
f_f004134,f004134,1;21;3;4;6
f_f004140,f004140,1;22;23;26
f_f004159,f004159,1;2;4;3;6;21;13;22;26;27
f_f004166,f004166,1;3;4;6;9
f_f004171,f004171,2;5
f_f004173,f004173,22
f_f004176,f004176,22;23;24;26;27
f_f004178,f004178,1;2;3;4;5
f_f004187,f004187,22;26
f_f004191,f004191,1;22
f_f004192,f004192,1;26
f_f004193,f004193,1;2;22;4;5
f_f004199,f004199,1;22;26;7
f_f004200,f004200,2;23;4;6;7
f_f004209,f004209,22;24;28;4;6
f_f004213,f004213,2;22;5;6;9
f_f004216,f004216,2;4;5;6;8
f_f004222,f004222,22;24;26;27;7
f_f004244,f004244,21;22;5
f_f004249,f004249,2
f_f004252,f004252,21;22;24;4;7
f_f004253,f004253,12;22;26
f_f004255,f004255,21;23;24;27;28
f_f004258,f004258,24;6;9
f_f004272,f004272,1;2;4;1;22;27
f_f004276,f004276,1;21;22;23;26
f_f004277,f004277,10;13;3;5
f_f004291,f004291,21;22;27
f_f004308,f004308,1;12;3;4;6
f_f004311,f004311,22;23;24;26;3
f_f004312,f004312,22;23;26;10;21
f_f004375,f004375,2;22;23;24;26
f_f004376,f004376,21;22;24;5;9
f_f004380,f004380,1;13;23
f_f004381,f004381,11;2;22;6
f_f004383,f004383,1;12;13;3;6
f_f004385,f004385,1;23;9
f_f004389,f004389,22;24
f_f004393,f004393,4;21;3;24;22
f_f004395,f004395,1;2;22;23;4
f_f004396,f004396,22;26
f_f004415,f004415,21;22;24;8
f_f004420,f004420,11;22;23;24;6
f_f004423,f004423,23
f_f004428,f004428,21;22;23;26;27
f_f004440,f004440,1;21;22;4;8
f_f004441,f004441,2;21;22;3;4
f_f004448,f004448,22;23;26
f_f004449,f004449,12;3;4;5;6
f_f004461,f004461,22;3;4;5
f_f004462,f004462,10;24;4;5;9
f_f004464,f004464,11;2;5;6;7
f_f004465,f004465,2;22;23
f_f004466,f004466,1;22;5;6;7
f_f004471,f004471,2;21;22;6;9
f_f004484,f004484,10;12;23;3
f_f004488,f004488,22;5
f_f004489,f004489,11;22;23;3
f_f004498,f004498,21;22;8
f_f004506,f004506,1;2;4;6
f_f004510,f004510,27;5;6
f_f004513,f004513,1;2;22;26;3
f_f004515,f004515,22;5
f_f004516,f004516,10;2;21;5;8
f_f004518,f004518,21;22;24;26;27
f_f004519,f004519,10;22
f_f004522,f004522,22;24;27;1;3
f_f004523,f004523,2;22;1;24;5
f_f004524,f004524,1;12;2;5;6
f_f004526,f004526,21;27
f_f004533,f004533,2;21;22;23;6
f_f004534,f004534,10;2
f_f004535,f004535,1;13;21;22;6
f_f004556,f004556,1;22;4;6;9
f_f004557,f004557,23;5
f_f004558,f004558,2;1;22;23;9;6;21;26;4;5
f_f004561,f004561,22;1;4;3;12;26;27;24;23;25;21;11;9;6;2
f_f004562,f004562,1;22;24;26
f_f004569,f004569,21;22;24;26;28
f_f004572,f004572,21;22;27;28;8
f_f004577,f004577,1;21;22
f_f004578,f004578,1;22;23;4;5
f_f004582,f004582,1;10;2;22;23
f_f004585,f004585,22;26;5
f_f004588,f004588,2;21;22;23;26
f_f004590,f004590,22;6;8
f_f004608,f004608,22;24;26;4;6
f_f004621,f004621,24
f_f004628,f004628,12;21;22;3;9
f_f004633,f004633,1;2;3;4;6
f_f004642,f004642,2;21;22;26;6
f_f004645,f004645,2;22;5
f_f004648,f004648,12;3
f_f004649,f004649,1;2;3;4;6
f_f004650,f004650,1;2;3;6
f_f004659,f004659,26;1;1;22;23
f_f004660,f004660,22;24;26;5;8
f_f004661,f004661,3
f_f004691,f004691,12;2;22
f_f004694,f004694,22;26;7;9
f_f004696,f004696,2;22;3
f_f004698,f004698,22
f_f004702,f004702,2;22;26
